Date,Close,TrueVolatility
2000-02-17 00:00:00+00:00,1387.29,0.246153317766925
2000-02-18 00:00:00+00:00,1348.23,0.226635719977798
2000-02-22 00:00:00+00:00,1351.97,0.292276657578226
2000-02-23 00:00:00+00:00,1362.07,0.167826461332228
2000-02-24 00:00:00+00:00,1353.63,0.421883719825352
2000-02-25 00:00:00+00:00,1334.24,0.298015807789262
2000-02-28 00:00:00+00:00,1348.08,0.300452764966852
2000-02-29 00:00:00+00:00,1367.51,0.1618539220822
2000-03-01 00:00:00+00:00,1378.28,0.146615763178495
2000-03-02 00:00:00+00:00,1381.93,0.132060970843151
2000-03-03 00:00:00+00:00,1408.55,0.123537479277432
2000-03-06 00:00:00+00:00,1390.45,0.102554023918069
2000-03-07 00:00:00+00:00,1356.12,0.415669134209712
2000-03-08 00:00:00+00:00,1371.51,0.187234481551698
2000-03-09 00:00:00+00:00,1399.96,0.163370921886624
2000-03-10 00:00:00+00:00,1395.5,0.165055340312735
2000-03-13 00:00:00+00:00,1381.67,0.643563160493533
2000-03-14 00:00:00+00:00,1361.85,0.208750685426163
2000-03-15 00:00:00+00:00,1386.42,0.311119126700515
2000-03-16 00:00:00+00:00,1456.35,0.350611424344558
2000-03-20 00:00:00+00:00,1456.34,0.126054898868017
2000-03-21 00:00:00+00:00,1493.42,0.221957500552487
2000-03-22 00:00:00+00:00,1500.01,0.102587482369009
2000-03-23 00:00:00+00:00,1526.33,0.183732121557748
2000-03-24 00:00:00+00:00,1528.98,0.210483986693152
2000-03-27 00:00:00+01:00,1523.33,0.1061512873032
2000-03-28 00:00:00+01:00,1522.1,0.0945077342598495
2000-03-29 00:00:00+01:00,1508.93,0.234027421765389
2000-03-30 00:00:00+01:00,1489.25,0.339649213107151
2000-03-31 00:00:00+01:00,1503.18,0.306520632799436
2000-04-03 00:00:00+01:00,1504.94,0.271633806495887
2000-04-04 00:00:00+01:00,1494.85,1.93401192690582
2000-04-05 00:00:00+01:00,1488.28,0.652387181959047
2000-04-06 00:00:00+01:00,1500.17,0.24963857375132
2000-04-07 00:00:00+01:00,1516.15,0.119586401045533
2000-04-10 00:00:00+01:00,1505.25,0.17002485293016
2000-04-11 00:00:00+01:00,1499.68,0.312964706169501
2000-04-12 00:00:00+01:00,1497.21,0.164000849166829
2000-04-13 00:00:00+01:00,1440.5,0.539752539038841
2000-04-14 00:00:00+01:00,1355.67,1.5118415631499
2000-04-17 00:00:00+01:00,1399.13,0.956184106338038
2000-04-18 00:00:00+01:00,1440.97,0.334035827223296
2000-04-19 00:00:00+01:00,1428.06,0.240153557866443
2000-04-20 00:00:00+01:00,1433.68,0.116034674056494
2000-04-24 00:00:00+01:00,1428.68,0.585378168460766
2000-04-25 00:00:00+01:00,1477.38,0.162413999558089
2000-04-26 00:00:00+01:00,1461.09,0.154641899579694
2000-04-27 00:00:00+01:00,1463.99,0.379575733651797
2000-04-28 00:00:00+01:00,1452.51,0.173944282994334
2000-05-01 00:00:00+01:00,1468.18,0.162104612808306
2000-05-02 00:00:00+01:00,1445.97,0.150495551166056
2000-05-03 00:00:00+01:00,1415.44,0.322417204001732
2000-05-04 00:00:00+01:00,1410.07,0.148820446497078
2000-05-05 00:00:00+01:00,1432.24,0.166873806157906
2000-05-08 00:00:00+01:00,1423.51,0.179992384364855
2000-05-09 00:00:00+01:00,1413.27,0.185614196060181
2000-05-10 00:00:00+01:00,1382.45,0.364705971197822
2000-05-11 00:00:00+01:00,1407.56,0.18744826629905
2000-05-12 00:00:00+01:00,1420.68,0.11969125831607
2000-05-15 00:00:00+01:00,1451.53,0.117279531550251
2000-05-16 00:00:00+01:00,1465.38,0.275635739497243
2000-05-17 00:00:00+01:00,1448.28,0.224403463405756
2000-05-18 00:00:00+01:00,1437.7,0.0984349681925281
2000-05-19 00:00:00+01:00,1406.38,0.234771644813383
2000-05-22 00:00:00+01:00,1399.97,0.494395688153175
2000-05-23 00:00:00+01:00,1373.94,0.273547574109767
2000-05-24 00:00:00+01:00,1398.81,0.475464183140178
2000-05-25 00:00:00+01:00,1381.87,0.257279662978343
2000-05-26 00:00:00+01:00,1378.71,0.255474256622419
2000-05-30 00:00:00+01:00,1421.5,0.171266739842708
2000-05-31 00:00:00+01:00,1420.04,0.220928682620443
2000-06-01 00:00:00+01:00,1447.41,0.144463549825705
2000-06-02 00:00:00+01:00,1476.82,0.170578271436342
2000-06-05 00:00:00+01:00,1467.58,0.128889136186473
2000-06-06 00:00:00+01:00,1457.4,0.0966775202942967
2000-06-07 00:00:00+01:00,1471.7,0.10156354955276
2000-06-08 00:00:00+01:00,1461.23,0.0806759814079229
2000-06-09 00:00:00+01:00,1457.72,0.0698002346187204
2000-06-12 00:00:00+01:00,1447.11,0.0740352491920263
2000-06-13 00:00:00+01:00,1469.28,0.113184033630024
2000-06-14 00:00:00+01:00,1470.57,0.114671255954233
2000-06-15 00:00:00+01:00,1478.17,0.104665131866222
2000-06-16 00:00:00+01:00,1466.17,0.0795326861734941
2000-06-19 00:00:00+01:00,1486.37,0.0832695642112241
2000-06-20 00:00:00+01:00,1476.34,0.1249628318201
2000-06-21 00:00:00+01:00,1478.9,0.0913267563689777
2000-06-22 00:00:00+01:00,1452.71,0.133424753042875
2000-06-23 00:00:00+01:00,1441.87,0.108956211859548
2000-06-26 00:00:00+01:00,1455.37,0.0892604237619898
2000-06-27 00:00:00+01:00,1451.81,0.0644985847408737
2000-06-28 00:00:00+01:00,1455.55,0.0954516338485158
2000-06-29 00:00:00+01:00,1442.55,0.162024236771482
2000-06-30 00:00:00+01:00,1451.65,0.0827558038503894
2000-07-03 00:00:00+01:00,1455.86,0.0217328283241322
2000-07-05 00:00:00+01:00,1446.84,0.0960420308475398
2000-07-06 00:00:00+01:00,1456.73,0.0818360398335583
2000-07-07 00:00:00+01:00,1479.37,0.0730118434670243
2000-07-10 00:00:00+01:00,1476.43,0.0574995822299133
2000-07-11 00:00:00+01:00,1480.17,0.111674037610673
2000-07-12 00:00:00+01:00,1493.1,0.0767385490437859
2000-07-13 00:00:00+01:00,1495.6,0.0505476133279683
2000-07-14 00:00:00+01:00,1508.26,0.0485831205595235
2000-07-17 00:00:00+01:00,1510.41,0.0374481583511285
2000-07-18 00:00:00+01:00,1494.28,0.0597053948356306
2000-07-19 00:00:00+01:00,1483.26,0.0721232098770573
2000-07-20 00:00:00+01:00,1496.12,0.105178944188975
2000-07-21 00:00:00+01:00,1480.63,0.065227036539883
2000-07-24 00:00:00+01:00,1465.13,0.0828303483338237
2000-07-25 00:00:00+01:00,1473.7,0.11624145951886
2000-07-26 00:00:00+01:00,1457.12,0.11899321144558
2000-07-27 00:00:00+01:00,1449.82,0.201099667850082
2000-07-28 00:00:00+01:00,1419.54,0.245515062397644
2000-07-31 00:00:00+01:00,1431.24,0.128684884241373
2000-08-01 00:00:00+01:00,1437.48,0.10579811441897
2000-08-02 00:00:00+01:00,1438.87,0.107394222759685
2000-08-03 00:00:00+01:00,1452.27,0.150155534585158
2000-08-04 00:00:00+01:00,1462,0.102355848998298
2000-08-07 00:00:00+01:00,1479.04,0.0583058416740078
2000-08-08 00:00:00+01:00,1482.89,0.0550906794045621
2000-08-09 00:00:00+01:00,1473.79,0.0804207082039654
2000-08-10 00:00:00+01:00,1460.12,0.0572151527336686
2000-08-11 00:00:00+01:00,1471.12,0.0816836874401797
2000-08-14 00:00:00+01:00,1490.85,0.0495660692244051
2000-08-15 00:00:00+01:00,1485.5,0.0495057784732899
2000-08-16 00:00:00+01:00,1480.27,0.0539319145542241
2000-08-17 00:00:00+01:00,1495.84,0.0573276657080153
2000-08-18 00:00:00+01:00,1492.27,0.043114220039799
2000-08-21 00:00:00+01:00,1498.87,0.0494104966001336
2000-08-22 00:00:00+01:00,1498.38,0.0549439952621984
2000-08-23 00:00:00+01:00,1505.97,0.048696559479433
2000-08-24 00:00:00+01:00,1508.34,0.0314874137266438
2000-08-25 00:00:00+01:00,1506.74,0.0313825288281638
2000-08-28 00:00:00+01:00,1515.13,0.0537100163450518
2000-08-29 00:00:00+01:00,1510.47,0.0425740864093282
2000-08-30 00:00:00+01:00,1503.44,0.0327280044874554
2000-08-31 00:00:00+01:00,1518.38,0.0542932208893374
2000-09-01 00:00:00+01:00,1520.56,0.068878533225035
2000-09-05 00:00:00+01:00,1507.42,0.0529203684249335
2000-09-06 00:00:00+01:00,1492.65,0.0720225738838648
2000-09-07 00:00:00+01:00,1502.65,0.0512689435290747
2000-09-08 00:00:00+01:00,1493.13,0.0698311218350713
2000-09-11 00:00:00+01:00,1488.86,0.115667956987001
2000-09-12 00:00:00+01:00,1481.28,0.075468005977111
2000-09-13 00:00:00+01:00,1484.41,0.115044897591902
2000-09-14 00:00:00+01:00,1480.58,0.0660978159663803
2000-09-15 00:00:00+01:00,1466.25,0.0737204985498688
2000-09-18 00:00:00+01:00,1444.65,0.104038444713987
2000-09-19 00:00:00+01:00,1459.83,0.107297894311621
2000-09-20 00:00:00+01:00,1451.24,0.209268162751658
2000-09-21 00:00:00+01:00,1449.11,0.160397121333729
2000-09-22 00:00:00+01:00,1448.04,0.155134772234559
2000-09-25 00:00:00+01:00,1439.5,0.0887315705672559
2000-09-26 00:00:00+01:00,1428.47,0.142514028024565
2000-09-27 00:00:00+01:00,1426.48,0.166458497796605
2000-09-28 00:00:00+01:00,1459.48,0.129046998839308
2000-09-29 00:00:00+01:00,1436.77,0.156767311148955
2000-10-02 00:00:00+01:00,1435.48,0.126899550686039
2000-10-03 00:00:00+01:00,1425.4,0.146628626308896
2000-10-04 00:00:00+01:00,1434.59,0.224295475911486
2000-10-05 00:00:00+01:00,1436.42,0.132722973791999
2000-10-06 00:00:00+01:00,1408.11,0.270180265771918
2000-10-09 00:00:00+01:00,1401.68,0.139002049910549
2000-10-10 00:00:00+01:00,1385.78,0.243646282095304
2000-10-11 00:00:00+01:00,1363.76,0.552110560447816
2000-10-12 00:00:00+01:00,1329.03,0.732159032561038
2000-10-13 00:00:00+01:00,1373.32,0.2411820656033
2000-10-16 00:00:00+01:00,1373.67,0.128165377398626
2000-10-17 00:00:00+01:00,1349.85,0.208205961301617
2000-10-18 00:00:00+01:00,1341.53,0.986785984191342
2000-10-19 00:00:00+01:00,1388.75,0.269700739196168
2000-10-20 00:00:00+01:00,1396.05,0.126984681047501
2000-10-23 00:00:00+01:00,1396.31,0.134674143179814
2000-10-24 00:00:00+01:00,1397.9,0.174409466492634
2000-10-25 00:00:00+01:00,1365.47,0.296845824042815
2000-10-26 00:00:00+01:00,1363.77,0.462887536183042
2000-10-27 00:00:00+01:00,1379.25,0.275772312547962
2000-10-30 00:00:00+00:00,1398.64,0.18969706893416
2000-10-31 00:00:00+00:00,1429.01,0.105102089998674
2000-11-01 00:00:00+00:00,1420.6,0.144841981840519
2000-11-02 00:00:00+00:00,1428.12,0.0781006698011295
2000-11-03 00:00:00+00:00,1426.85,0.088013379428377
2000-11-06 00:00:00+00:00,1432.19,0.0491191032105649
2000-11-07 00:00:00+00:00,1432.44,0.0614974112909654
2000-11-08 00:00:00+00:00,1408.97,0.161421610265773
2000-11-09 00:00:00+00:00,1399.18,0.461808174567439
2000-11-10 00:00:00+00:00,1366.93,0.225737271091846
2000-11-13 00:00:00+00:00,1351.35,0.524012046114797
2000-11-14 00:00:00+00:00,1383.08,0.220040696812029
2000-11-15 00:00:00+00:00,1389.07,0.196297232248899
2000-11-16 00:00:00+00:00,1373.48,0.14546727993828
2000-11-17 00:00:00+00:00,1368.75,0.351073974252676
2000-11-20 00:00:00+00:00,1342.42,0.184839692121826
2000-11-21 00:00:00+00:00,1346.58,0.179137290425511
2000-11-22 00:00:00+00:00,1322.17,0.30567248221329
2000-11-24 00:00:00+00:00,1341.77,0.0590484725498805
2000-11-27 00:00:00+00:00,1350.25,0.241072442201987
2000-11-28 00:00:00+00:00,1335.39,0.186209424486082
2000-11-29 00:00:00+00:00,1341.9,0.279009145034651
2000-11-30 00:00:00+00:00,1314,0.453408365403383
2000-12-01 00:00:00+00:00,1314.59,0.255031093055855
2000-12-04 00:00:00+00:00,1325.23,0.243769707938216
2000-12-05 00:00:00+00:00,1375.47,0.192123105453339
2000-12-06 00:00:00+00:00,1350.87,0.241165317902282
2000-12-07 00:00:00+00:00,1344.07,0.102899294348902
2000-12-08 00:00:00+00:00,1370.93,0.234503693219662
2000-12-11 00:00:00+00:00,1381.9,0.136037754871733
2000-12-12 00:00:00+00:00,1370.53,0.0870117604497448
2000-12-13 00:00:00+00:00,1359.51,0.249626636432276
2000-12-14 00:00:00+00:00,1340.77,0.176051003829046
2000-12-15 00:00:00+00:00,1323.96,0.246162162383564
2000-12-18 00:00:00+00:00,1322.31,0.18720317233908
2000-12-19 00:00:00+00:00,1305.61,0.471574849868601
2000-12-20 00:00:00+00:00,1264.97,0.688436441567565
2000-12-21 00:00:00+00:00,1274.05,0.335964150268082
2000-12-22 00:00:00+00:00,1305.45,0.190472051430159
2000-12-26 00:00:00+00:00,1315.79,0.115214725999633
2000-12-27 00:00:00+00:00,1329.06,0.121711843535312
2000-12-28 00:00:00+00:00,1333.64,0.081192915972759
2000-12-29 00:00:00+00:00,1319.38,0.12927182979078
2001-01-02 00:00:00+00:00,1282,0.289513338956655
2001-01-03 00:00:00+00:00,1347.7,1.29315961744509
2001-01-04 00:00:00+00:00,1333.09,0.222230726340425
2001-01-05 00:00:00+00:00,1298.81,0.373763262638771
2001-01-08 00:00:00+00:00,1289.27,0.106176074920491
2001-01-09 00:00:00+00:00,1300.46,0.189932733911141
2001-01-10 00:00:00+00:00,1313,0.26861179025321
2001-01-11 00:00:00+00:00,1326.64,0.129166077529987
2001-01-12 00:00:00+00:00,1318.64,0.17004434880558
2001-01-16 00:00:00+00:00,1325.7,0.102015330649298
2001-01-17 00:00:00+00:00,1328.61,0.176775184457443
2001-01-18 00:00:00+00:00,1348.27,0.113346980766037
2001-01-19 00:00:00+00:00,1342.57,0.149171470779286
2001-01-22 00:00:00+00:00,1342.99,0.142344141651863
2001-01-23 00:00:00+00:00,1359.72,0.088518615019245
2001-01-24 00:00:00+00:00,1363.91,0.100177922851122
2001-01-25 00:00:00+00:00,1357.79,0.0999369385321134
2001-01-26 00:00:00+00:00,1354.94,0.0984983798922379
2001-01-29 00:00:00+00:00,1364.79,0.05492262235986
2001-01-30 00:00:00+00:00,1373.8,0.0707374409236275
2001-01-31 00:00:00+00:00,1365.68,0.167573716456033
2001-02-01 00:00:00+00:00,1371.7,0.103505266837514
2001-02-02 00:00:00+00:00,1348.73,0.0988440411621111
2001-02-05 00:00:00+00:00,1354.1,0.065746411330506
2001-02-06 00:00:00+00:00,1352.13,0.061689023391379
2001-02-07 00:00:00+00:00,1340.82,0.11697376981019
2001-02-08 00:00:00+00:00,1332.46,0.0839640630036858
2001-02-09 00:00:00+00:00,1315.38,0.0878149392054688
2001-02-12 00:00:00+00:00,1329.79,0.0933959370778787
2001-02-13 00:00:00+00:00,1317.68,0.0970970841843118
2001-02-14 00:00:00+00:00,1316.47,0.12323196640865
2001-02-15 00:00:00+00:00,1326.51,0.0893431923309567
2001-02-16 00:00:00+00:00,1301.49,0.110982177646852
2001-02-20 00:00:00+00:00,1278.6,0.125356434966996
2001-02-21 00:00:00+00:00,1254.67,0.198095879271382
2001-02-22 00:00:00+00:00,1252.17,0.490094918332263
2001-02-23 00:00:00+00:00,1245.61,0.448539526310424
2001-02-26 00:00:00+00:00,1267.18,0.174371293427651
2001-02-27 00:00:00+00:00,1257.94,0.11812355326633
2001-02-28 00:00:00+00:00,1240.19,0.300579394639181
2001-03-01 00:00:00+00:00,1241,0.357652104049655
2001-03-02 00:00:00+00:00,1248.05,0.352304037731439
2001-03-05 00:00:00+00:00,1241.17,0.0926905548950881
2001-03-06 00:00:00+00:00,1253.65,0.189723941071214
2001-03-07 00:00:00+00:00,1261.49,0.149677534819386
2001-03-09 00:00:00+00:00,1232.35,0.271076035159678
2001-03-12 00:00:00+00:00,1178.88,0.495039126797442
2001-03-13 00:00:00+00:00,1197.08,0.311271637329292
2001-03-14 00:00:00+00:00,1166.18,1.08831653877
2001-03-15 00:00:00+00:00,1172.94,0.18297600961122
2001-03-16 00:00:00+00:00,1150.36,0.320229878675056
2001-03-19 00:00:00+00:00,1170.67,0.166933934310191
2001-03-20 00:00:00+00:00,1142.19,0.385932808417258
2001-03-22 00:00:00+00:00,1117,0.872807764495068
2001-03-23 00:00:00+00:00,1139.63,0.384020134117423
2001-03-26 00:00:00+01:00,1152.43,0.214800223393942
2001-03-27 00:00:00+01:00,1182.03,0.188882201365229
2001-03-28 00:00:00+01:00,1152.87,0.363183360762567
2001-03-29 00:00:00+01:00,1147.37,0.346876694687255
2001-03-30 00:00:00+01:00,1158.93,0.274517530638273
2001-04-02 00:00:00+01:00,1162.24,0.0166085644453054
2001-04-03 00:00:00+01:00,1105.27,0.388512411001272
2001-04-04 00:00:00+01:00,1101.98,0.476338671089687
2001-04-05 00:00:00+01:00,1149.7,0.347258836336217
2001-04-06 00:00:00+01:00,1127.62,0.58437348202618
2001-04-09 00:00:00+01:00,1137.04,0.208023016676727
2001-04-10 00:00:00+01:00,1167.91,0.231580651643425
2001-04-11 00:00:00+01:00,1165.94,0.241514297063016
2001-04-12 00:00:00+01:00,1182.64,0.230498372265129
2001-04-16 00:00:00+01:00,1178.51,0.173606374957421
2001-04-17 00:00:00+01:00,1190.91,0.233474753781555
2001-04-18 00:00:00+01:00,1211.4,0.0965245921934652
2001-04-19 00:00:00+01:00,1253.36,0.136836584681872
2001-04-20 00:00:00+01:00,1242.49,0.149946835624629
2001-04-23 00:00:00+01:00,1223.55,0.105577876539723
2001-04-24 00:00:00+01:00,1209.79,0.14197440581673
2001-04-25 00:00:00+01:00,1228.96,0.142826033371366
2001-04-26 00:00:00+01:00,1234.86,0.129947973072417
2001-04-27 00:00:00+01:00,1252.16,0.12060045353138
2001-04-30 00:00:00+01:00,1249.21,0.127568286945956
2001-05-01 00:00:00+01:00,1265.95,0.12073317577401
2001-05-02 00:00:00+01:00,1266.82,0.147975896155134
2001-05-03 00:00:00+01:00,1248.46,0.170957495412669
2001-05-04 00:00:00+01:00,1266.62,0.211772320999286
2001-05-07 00:00:00+01:00,1262.57,0.108572410820486
2001-05-08 00:00:00+01:00,1261.03,0.0995983983827467
2001-05-09 00:00:00+01:00,1255.23,0.151869939419897
2001-05-10 00:00:00+01:00,1255.56,0.127479038416274
2001-05-11 00:00:00+01:00,1245,0.114678614639344
2001-05-14 00:00:00+01:00,1248.49,0.050361185300296
2001-05-15 00:00:00+01:00,1248.84,0.13296020448912
2001-05-16 00:00:00+01:00,1284.92,0.15944306477852
2001-05-17 00:00:00+01:00,1288.91,0.123272477139023
2001-05-18 00:00:00+01:00,1291.84,0.0772877217694859
2001-05-21 00:00:00+01:00,1312.66,0.086351394451747
2001-05-22 00:00:00+01:00,1308.71,0.0900579861812782
2001-05-23 00:00:00+01:00,1288.86,0.107043109758021
2001-05-24 00:00:00+01:00,1292.9,0.103489920312118
2001-05-25 00:00:00+01:00,1278.27,0.0688884634642689
2001-05-29 00:00:00+01:00,1267.9,0.0716436203575209
2001-05-30 00:00:00+01:00,1247.91,0.104845774910336
2001-05-31 00:00:00+01:00,1255.54,0.0949153128863577
2001-06-01 00:00:00+01:00,1261.05,0.113484026856957
2001-06-04 00:00:00+01:00,1266.85,0.0643983801722808
2001-06-05 00:00:00+01:00,1283.55,0.070330345392521
2001-06-06 00:00:00+01:00,1269.77,0.100212533781746
2001-06-07 00:00:00+01:00,1276.99,0.0856646990829862
2001-06-08 00:00:00+01:00,1264.88,0.0633470069460509
2001-06-11 00:00:00+01:00,1254.29,0.0569468326015178
2001-06-12 00:00:00+01:00,1255.94,0.153491882107167
2001-06-13 00:00:00+01:00,1241.64,0.0775483249130326
2001-06-14 00:00:00+01:00,1219.67,0.126663292644957
2001-06-15 00:00:00+01:00,1214.06,0.208973510556232
2001-06-18 00:00:00+01:00,1208.5,0.107522223030598
2001-06-19 00:00:00+01:00,1212.31,0.232526582240722
2001-06-20 00:00:00+01:00,1223.07,0.133385661171206
2001-06-21 00:00:00+01:00,1236.2,0.103998883359311
2001-06-22 00:00:00+01:00,1224.65,0.100110061033216
2001-06-25 00:00:00+01:00,1218.73,0.087143649919214
2001-06-26 00:00:00+01:00,1216.69,0.136373496782696
2001-06-27 00:00:00+01:00,1211.81,0.140428289655441
2001-06-28 00:00:00+01:00,1225.9,0.135395840750166
2001-06-29 00:00:00+01:00,1227.82,0.0800160090254352
2001-07-02 00:00:00+01:00,1236.28,0.0644845157041354
2001-07-03 00:00:00+01:00,1234.45,0.0288786808439545
2001-07-05 00:00:00+01:00,1219.27,0.0730648276857757
2001-07-06 00:00:00+01:00,1191.03,0.166607320951739
2001-07-09 00:00:00+01:00,1198.26,0.0782496137842659
2001-07-10 00:00:00+01:00,1180.93,0.104017635680013
2001-07-11 00:00:00+01:00,1180.2,0.196060918727857
2001-07-12 00:00:00+01:00,1208.3,0.0820303715736607
2001-07-13 00:00:00+01:00,1215.42,0.0757384145388675
2001-07-16 00:00:00+01:00,1202.35,0.101252549855924
2001-07-17 00:00:00+01:00,1214.22,0.107977738476254
2001-07-18 00:00:00+01:00,1207.22,0.138927505002264
2001-07-19 00:00:00+01:00,1214.31,0.158339677247693
2001-07-20 00:00:00+01:00,1210.71,0.0659018425195176
2001-07-23 00:00:00+01:00,1191.07,0.143100322280334
2001-07-24 00:00:00+01:00,1171.26,0.160827640169696
2001-07-25 00:00:00+01:00,1190.2,0.128860054694179
2001-07-26 00:00:00+01:00,1203.09,0.0972442777952552
2001-07-27 00:00:00+01:00,1205.89,0.0797287938251055
2001-07-30 00:00:00+01:00,1204.45,0.0687217542424209
2001-07-31 00:00:00+01:00,1210.83,0.0798714339177911
2001-08-01 00:00:00+01:00,1215.42,0.0693128330692322
2001-08-02 00:00:00+01:00,1220.4,0.0727697367124883
2001-08-03 00:00:00+01:00,1214.16,0.116476936837242
2001-08-06 00:00:00+01:00,1200.47,0.0547086780748116
2001-08-07 00:00:00+01:00,1203.43,0.0582948710150948
2001-08-08 00:00:00+01:00,1183.09,0.11105622734862
2001-08-09 00:00:00+01:00,1182.85,0.132818638147599
2001-08-10 00:00:00+01:00,1189.93,0.164870780378224
2001-08-13 00:00:00+01:00,1191.16,0.0580924760536378
2001-08-14 00:00:00+01:00,1186.64,0.0756138586709142
2001-08-15 00:00:00+01:00,1178.17,0.0981774831598138
2001-08-16 00:00:00+01:00,1181.36,0.144424837931581
2001-08-17 00:00:00+01:00,1161.29,0.138036529353869
2001-08-20 00:00:00+01:00,1170.95,0.056096873550929
2001-08-21 00:00:00+01:00,1177.07,0.0126180719668904
2001-08-22 00:00:00+01:00,1157.82,0.052083017348135
2001-08-23 00:00:00+01:00,1162.09,0.0488987577508554
2001-08-24 00:00:00+01:00,1184.59,0.105327758919047
2001-08-27 00:00:00+01:00,1179.52,0.0615459332412544
2001-08-28 00:00:00+01:00,1161.84,0.105168207784773
2001-08-29 00:00:00+01:00,1148.56,0.121355532960957
2001-08-30 00:00:00+01:00,1128.89,0.21395111868529
2001-08-31 00:00:00+01:00,1134.29,0.160083974428651
2001-09-04 00:00:00+01:00,1132.28,0.231687508217409
2001-09-05 00:00:00+01:00,1130.92,0.372326234181181
2001-09-06 00:00:00+01:00,1106.03,0.308687653829773
2001-09-07 00:00:00+01:00,1085.89,0.35900776538167
2001-09-10 00:00:00+01:00,1092.54,0.0652981859520086
2001-09-17 00:00:00+01:00,1038.99,0.909923497299824
2001-09-18 00:00:00+01:00,1032.38,0.145219310068442
2001-09-19 00:00:00+01:00,1016.29,0.686522651237942
2001-09-20 00:00:00+01:00,984.82,0.561430780820563
2001-09-21 00:00:00+01:00,966.35,1.56553784378636
2001-09-24 00:00:00+01:00,1003.04,0.570335584398932
2001-09-25 00:00:00+01:00,1012.14,0.258332268441186
2001-09-26 00:00:00+01:00,1006.43,0.159466284585785
2001-09-27 00:00:00+01:00,1018.5,0.230538579658871
2001-09-28 00:00:00+01:00,1039.87,0.211874144542482
2001-10-01 00:00:00+01:00,1037.99,0.160605423785683
2001-10-02 00:00:00+01:00,1050.55,0.177072829514905
2001-10-03 00:00:00+01:00,1071.69,0.29781053647687
2001-10-04 00:00:00+01:00,1069.3,0.256391311089178
2001-10-05 00:00:00+01:00,1070.7,0.275754085515565
2001-10-09 00:00:00+01:00,1056.92,0.118641271861963
2001-10-10 00:00:00+01:00,1081.26,0.161578884694902
2001-10-11 00:00:00+01:00,1097.03,0.200986055240961
2001-10-12 00:00:00+01:00,1091.26,0.458248951468147
2001-10-15 00:00:00+01:00,1089.78,0.146967786095102
2001-10-16 00:00:00+01:00,1097.42,0.16327104867067
2001-10-17 00:00:00+01:00,1076.57,0.326392048170881
2001-10-18 00:00:00+01:00,1068.77,0.161287860435342
2001-10-19 00:00:00+01:00,1072.98,0.116469600952441
2001-10-22 00:00:00+01:00,1089.64,0.120761037660702
2001-10-23 00:00:00+01:00,1084.61,0.17040905077933
2001-10-24 00:00:00+01:00,1081.26,0.0194617788286677
2001-10-25 00:00:00+01:00,1099.68,0.38542768698377
2001-10-26 00:00:00+01:00,1104.59,0.15656008090735
2001-10-29 00:00:00+00:00,1078.61,0.194519827574401
2001-10-30 00:00:00+00:00,1059.53,0.256160018385345
2001-10-31 00:00:00+00:00,1059.89,0.227810769114151
2001-11-01 00:00:00+00:00,1083.59,0.250510195502716
2001-11-02 00:00:00+00:00,1087.01,0.167704731461567
2001-11-05 00:00:00+00:00,1102.5,0.1809725882349
2001-11-06 00:00:00+00:00,1118.62,0.182003782167816
2001-11-07 00:00:00+00:00,1115.8,0.0961121601136732
2001-11-08 00:00:00+00:00,1118.6,0.178490210713341
2001-11-09 00:00:00+00:00,1119.96,0.14794528228603
