Date,Close,Daily_Return,RV,Close_to_Close_Vol,Parkinson_Vol,Garman_Klass_Vol,Yang_Zhang_Vol,Rogers_Satchell_Vol
2000-03-10,1395.069946,-0.004734054857058751,7.51507910682893,23.13750673533096,20.672492187865004,19.878884238414738,23.137668589815267,22.616230859359938
2000-03-13,1383.619995,-0.00824130511062308,13.082666280788594,23.231847573637527,21.15567531731491,20.509741086005906,23.231847573637523,23.00525035362931
2000-03-14,1359.150024,-0.01784372739536786,28.326039090344203,22.893983227645148,21.101061227000454,20.579346535928984,22.893983227645144,21.92379540722037
2000-03-15,1392.140015,0.023982620330215323,38.07122950885889,24.465493067430497,21.88476926791629,21.0651523626309,24.465493067430497,23.5999085614865
2000-03-16,1458.469971,0.046545778810069265,73.88913318675792,29.20161805962248,23.463991722543515,21.12135006761929,29.20023257651197,28.529432685521062
2000-03-17,1464.469971,0.004105461313925182,6.517217792305504,28.86858839548659,23.54095330556703,21.337102260548424,28.867208469425893,28.39191646177354
2000-03-20,1456.630005,-0.005367830535901996,8.521166806761151,28.99217765158091,23.559533460585843,21.3344284655418,28.990794988508895,28.46826844506669
2000-03-21,1493.869995,0.025244512921599203,40.07442189570485,27.380894102874365,23.61279458483875,21.75335334584205,27.37951844517462,27.377582171552
2000-03-22,1500.640015,0.004521628922182035,7.177863389406415,27.38086337466285,23.392171630714582,21.420217810550426,27.379487738982384,27.425159590941224
2000-03-23,1527.349976,0.01764249808132487,28.006597457471884,27.730506375120516,23.656318202884105,21.52799497191522,27.729165759802903,27.936618727912187
2000-03-24,1527.459961,7.200775322576024e-05,0.11430876450232237,27.52602248653223,23.54592899508111,21.39059482796575,27.524680408792996,27.70868543326853
2000-03-27,1523.859985,-0.002359619924518039,3.745780505344639,26.665491581752164,23.0922272861139,20.935914649104078,26.664126544101833,27.33431535067811
2000-03-28,1507.72998,-0.010641384486793396,16.892674174485613,27.239725094263857,22.589852121921822,20.169625083366522,27.2383546282869,27.198582262614295
2000-03-29,1508.52002,0.0005238557931651774,0.8315952909453294,27.11857536820596,22.59042062134143,20.3796190769368,27.117178081377087,26.72278773450817
2000-03-30,1487.920044,-0.013749849894414365,21.82721003105288,27.794156559817296,23.216956082399285,21.221750165013802,27.792757458519063,26.983356794055048
2000-03-31,1498.579956,0.0071387626122688145,11.332434324473459,27.812358790061975,23.60345849506944,21.75425606161579,27.810968789711165,27.28503536344009
2000-04-03,1505.969971,0.004919225895387654,7.809029017286863,27.221300518066755,23.37095242530209,21.79153165658296,27.21985700112668,26.3457849404518
2000-04-04,1494.72998,-0.007491614458761059,11.892569265754508,26.89091019574065,27.83232942067216,28.222560699981553,26.88979726957042,26.66352676298968
2000-04-05,1487.369995,-0.004936118846247168,7.835845745417447,24.909637541500494,27.10945002053719,27.77728605073648,24.908506176857443,25.234168668568053
2000-04-06,1501.339966,0.009348563711455692,14.84038481769285,24.935901068012136,27.001892330027825,27.613938326294118,24.93477491824536,25.46587615056357
2000-04-07,1516.349976,0.009948095448238537,15.792111944863677,23.86678850819363,26.285238744235357,27.10397295548258,23.865558580575893,24.594547584542536
2000-04-10,1504.459961,-0.007872111552905518,12.49658967716789,24.031433106206492,26.297599519730884,27.086761126777166,24.030200764770644,24.640097101842063
2000-04-11,1500.589966,-0.0025756624571874895,4.088737393778187,23.758428104339032,26.05892262448726,26.8180905055115,23.757201398980342,24.285072862407358
2000-04-12,1467.170044,-0.02252293625788153,35.754052879988556,24.345180752387773,26.182767952117956,26.822068678052375,24.343967657326342,24.83609599311358
2000-04-13,1440.51001,-0.01833818069623208,29.11095937175724,24.303934748400486,26.01641465589993,26.80407996554086,24.30257503176498,23.81164814535462
2000-04-14,1356.560059,-0.06004509738525511,95.31863707802384,27.34046314694256,28.501602626709655,28.975030572702764,27.34058715323176,28.835236442698818
2000-04-17,1401.439941,0.032548110223989145,51.66852317867645,29.978797803027447,29.498536485133048,29.51922357639876,29.978948729614796,30.416898358002697
2000-04-18,1441.609985,0.028260296846716895,44.86183045996544,31.728453704723393,30.028292230846272,29.654934742296433,31.72863857304708,31.74463519208527
2000-04-19,1427.469971,-0.009856907930093977,15.647356247453459,30.444707539710596,29.45054092857623,29.27139088824971,30.444854226865196,31.02502698790608
2000-04-20,1434.540039,0.004940641267465893,7.843024866538624,30.456646919027246,29.41182711442269,29.21423395051765,30.456794097292878,31.015404267831098
2000-04-24,1429.859985,-0.0032677406265218777,5.187377428103571,29.594044214853522,29.16711674476066,29.11241271218681,29.594167507189283,30.605783442059973
2000-04-25,1477.439941,0.03273429351189357,51.96407998551932,32.0978358748671,29.557980563885888,28.80419830681434,32.09799012805865,32.64699569454961
2000-04-26,1460.98999,-0.011196539129050274,17.77395484804245,32.27020154972519,29.703826809151572,28.91557740084958,32.27034405903519,32.8515292088508
2000-04-27,1464.920044,0.0026863822317270713,4.264499586967512,32.15088896124284,29.981439271679406,29.393797798829596,32.15104852992622,32.619033872431906
2000-04-28,1452.430054,-0.00856261051461573,13.592722797108012,32.23735455978284,30.018347857285555,29.38842179497036,32.23750246070211,32.70486729436294
2000-05-01,1468.25,0.010833162429884175,17.197112221105034,32.214351755756084,29.711313392005607,29.009993366356547,32.214530192685956,32.67339233181018
2000-05-02,1446.290039,-0.01506953157614174,23.922139754823753,32.45690792827118,29.487258927456082,28.548691855547315,32.457057746334776,32.86356896873207
2000-05-03,1415.099976,-0.02180150082809374,34.60880963946286,33.08501288598908,30.178689150941935,29.17718224260414,33.08512765363753,34.19644382888399
2000-05-04,1409.569946,-0.003915527985884044,6.215707981297683,33.046515964714615,25.96257611270599,22.914418140734753,33.046515964714615,33.582809837639665
2000-05-05,1432.630005,0.016227264385198458,25.759983613278337,33.680725362216016,26.054075255200566,22.81647613726861,33.68072536221601,33.99743849399896
2000-05-08,1424.170044,-0.005922700633593664,9.40199577982411,33.459354438120556,25.933370217485642,22.67857064624334,33.459354438120556,33.84303049293991
2000-05-09,1412.140015,-0.008482923862157756,13.466224157978992,33.202659693395574,26.15872484288941,23.061729185486122,33.20265969339557,33.813667357140694
2000-05-10,1383.050049,-0.020815054171820457,33.04287411898466,33.72145324058967,26.534421646738636,23.282520715232536,33.72145324058966,34.76029511274598
2000-05-11,1407.810059,0.017744106609446995,28.167895995368553,34.55447609682692,26.59842696549079,23.076019052555573,34.55447609682692,35.32446418567856
2000-05-12,1420.959961,0.00929732472437733,14.759045447348734,34.048213939568804,26.117738245371612,22.73504235199693,34.0482139395688,34.897883185197884
2000-05-15,1452.359985,0.021857137146534835,34.69712955693786,34.39251886039796,26.067351685166827,22.509558756453348,34.39251886039795,35.219311489751576
2000-05-16,1466.040039,0.009375105595749042,14.882518752793207,26.531074890210583,21.4034092275182,19.04755229778271,26.531074890210572,26.993900712740214
2000-05-17,1447.800049,-0.012519718102749832,19.874436350705675,24.89885949358865,20.02059853280972,18.03447070522465,24.89885949358864,25.603718805773536
2000-05-18,1437.209961,-0.007341489650408539,11.65425352064131,23.07409965446906,19.212754626952997,17.771531006323247,23.074099654469048,23.856800482907158
2000-05-19,1406.949951,-0.021279500999946133,33.780160601644646,24.000524848445494,19.612102904722036,17.911857614322557,24.000524848445483,24.972275455895364
2000-05-22,1400.719971,-0.004437836638716421,7.044847263104667,23.94313597969388,20.494524733379755,19.238386810979502,23.94313597969387,25.21589776858631
2000-05-23,1373.859985,-0.01936208402694132,30.73635551953366,24.758889313783072,20.605355445716995,18.96172734411637,24.75888931378306,25.86381204637985
2000-05-24,1399.050049,0.01816918447726594,28.842686191020462,22.612575870579057,20.377988590194807,19.519164410538863,22.612575870579047,23.731797236916652
2000-05-25,1381.52002,-0.012609113111525103,20.016346527707558,22.68544755319485,20.820933534840965,20.118082941889075,22.68544755319484,23.733999370910265
2000-05-26,1378.02002,-0.0025366559832667272,4.026816536068669,22.602252654492744,20.490979581173466,19.643749478912095,22.602252654492734,23.82758809890874
2000-05-30,1422.449951,0.03173300178028174,50.37457863851724,25.462355797349062,21.2204329477498,19.615725151571127,25.46235579734905,26.13131493377202
2000-05-31,1420.599976,-0.0013014018807981258,2.0659114394061393,25.096559616621082,20.999635657448902,19.422049547381558,25.09656938009866,25.62273393863615
2000-06-01,1448.810059,0.019663269862961644,31.214473211848574,25.621351398203917,21.140035883656125,19.442781644106937,25.621303723236988,25.967912242067747
2000-06-02,1477.26001,0.019446456774673097,30.870293104291342,25.16234988556555,20.53297794462648,18.64012784762917,25.16223212555867,25.317076975959996
2000-06-05,1467.630005,-0.006540169090815658,10.382196567965783,25.256964025102285,20.474231435623118,18.516010293061512,25.256851093971015,25.420890366033
2000-06-06,1457.839966,-0.00669299336063423,10.624797575306768,24.866233654418064,20.105546513655444,18.22723264505782,24.866157867699677,24.92520961349904
2000-06-07,1471.359985,0.009231268084487888,14.654183782393524,24.901746091136033,20.16906118459465,18.26072371162726,24.901644717534914,24.981450646053112
2000-06-08,1461.670044,-0.006607485200274939,10.489057578880379,24.81484005378353,19.91825300408201,17.911667190353135,24.81473513403296,24.861542483301744
2000-06-09,1456.949951,-0.003234471855290778,5.134564891042256,23.52393881918321,19.301858430655436,17.518941580759368,23.523796586297994,23.466008696341472
2000-06-12,1446.0,-0.007544052165836501,11.975811545100951,23.08320633525294,19.026413229719523,17.442323670779285,23.083107643217666,22.633967594351816
2000-06-13,1469.439941,0.01608021194097651,25.526545095021046,23.496138673218898,19.166102953374928,17.425596043236677,23.496029526601514,22.852252980148396
2000-06-14,1470.540039,0.0007483711173728254,1.1880023189712152,22.310740254810817,18.583189171352625,17.18330997006866,22.310665257572808,21.766279570447416
2000-06-15,1478.72998,0.005553890962352817,8.816528577092846,22.159964743645087,18.53535991928944,17.188641829701467,22.159896517003183,21.53198228791491
2000-06-16,1464.459961,-0.009697050551745103,15.393590526443532,21.973228507870118,18.430576825916113,17.116854152368546,21.973154277444188,21.244686873569982
2000-06-19,1486.0,0.014601399090037267,23.17900247150605,22.29334833566689,18.653845935437268,17.236019975129874,22.293233611663084,21.7542822332352
2000-06-20,1475.949951,-0.006786129228779428,10.772646182458146,20.9445545083684,18.07631467148361,16.927165408724136,20.944403178256565,20.4311099008102
2000-06-21,1479.130005,0.0021522634073619976,3.4166122390706084,20.802157013077814,17.07497358386564,15.441235571021029,20.801991270729605,20.095254166007383
2000-06-22,1452.180054,-0.018388167627191084,29.19031116462976,20.674985299065412,17.04215983891205,15.446166678680411,20.674816548251364,20.24966453078442
2000-06-23,1441.47998,-0.007395563157869838,11.740092552597064,20.145430128852745,16.204232780599423,14.585335631239419,20.145310523997686,19.758013499494858
2000-06-26,1455.310059,0.009548627201078753,15.157975761672674,19.657161993950158,15.41517062946629,13.464320886648725,19.656991823580974,19.770979804540204
2000-06-27,1450.550049,-0.003276148252550277,5.200724120656118,19.68258369608674,15.175784344585091,13.074278853510402,19.682415331881035,19.73785134975456
2000-06-28,1454.819946,0.0029393158747584606,4.6660192975650965,16.56387728210541,13.879919148473924,12.845940289582408,16.56375061620367,16.518889003239057
2000-06-29,1442.390015,-0.00858067411966008,13.621397881145194,16.884115545650733,13.917140219032742,12.771730771695264,16.884115545650737,16.958412252972625
2000-06-30,1454.599976,0.008429461846205986,13.381355838701062,15.70363236954451,13.499141128249011,12.722397593901036,15.70363236954451,15.722237159598873
2000-07-03,1469.540039,0.010218520949274001,16.221399119209604,14.561687148155219,12.864200442267466,12.302178992170901,14.561687148155219,14.20547800308081
2000-07-05,1446.22998,-0.015989296454886802,25.382221235110304,15.418698426763711,13.315248521259287,12.563635560826139,15.418698426763711,15.19193032184962
2000-07-06,1456.670044,0.007192882238861323,11.418346568280333,15.488755839364707,13.481376949458056,12.794315477928627,15.48875583936471,15.195806726434938
2000-07-07,1478.900024,0.015145545446693704,24.042808033426923,16.059708552835,13.751336088219738,12.930701911083183,16.059708552835005,15.945670939028723
2000-07-10,1475.619995,-0.0022203473501184873,3.524692147556866,15.894962016844316,13.581444495747755,12.749938572897811,15.89496201684432,15.744501040544561
2000-07-11,1480.880005,0.0035582719769180187,5.648581648833145,15.870596945231034,13.59167908601425,12.761054500563388,15.870596945231034,15.85281670024638
2000-07-12,1492.920044,0.008097454159042347,12.854309974543026,15.762002294454577,13.578536619546494,12.725888391327139,15.76200229445458,16.098200406079492
2000-07-13,1495.839966,0.001953936026458771,3.1017772822437775,14.851172930340148,13.076682097365836,12.45845030515335,14.851172930340152,15.24748519543056
2000-07-14,1509.97998,0.00940849322963107,14.935519978463235,15.1439686778415,13.05888153667219,12.267462729693904,15.143968677841501,15.536812394863153
2000-07-17,1510.48999,0.0003377024171154665,0.536085967699756,15.065225150979982,12.932122944827679,12.138696632456544,15.065225150979986,15.458297518340594
2000-07-18,1493.73999,-0.01115105945791095,17.70175810831626,15.203242597705508,12.88371934089506,12.008767044534425,15.20324259770551,15.592595650405938
2000-07-19,1481.959961,-0.007917525780162962,12.56868252795231,14.645163107186379,12.37050281974042,11.542096601491941,14.645163107186383,15.10655410644619
2000-07-20,1495.569946,0.009141859333905846,14.512251790949673,14.771822166230224,12.448354285844314,11.58271228672792,14.771822166230228,15.326185707145465
2000-07-21,1480.189941,-0.010336950918888256,16.409400867635355,15.235804237475827,12.53248258217347,11.503660188520874,15.235804237475831,15.809226606027416
2000-07-24,1464.290039,-0.010799908066697738,17.14432255610555,14.276263099942927,12.1334277016173,11.355875912823956,14.276263099942932,14.577366023801488
2000-07-25,1474.469971,0.006928073530012923,10.997975775110147,14.153075609344935,11.85038229654644,10.94785142140686,14.153075609344937,14.678683159763786
2000-07-26,1452.420044,-0.015067422449460133,23.918791620013916,14.848410039436718,11.977432199816922,10.851488163295993,14.848410039436724,15.111122287638242
2000-07-27,1449.619995,-0.001929711396995968,3.063321875147019,14.819356984849142,12.163678993184105,11.149564098152014,14.819356984849144,15.112058740218334
2000-07-28,1419.890015,-0.02072203528363,32.89521121175447,16.4039090684609,13.434970271298042,12.244297242177872,16.403909068460905,16.55966435855408
2000-07-31,1430.829956,0.007675250334474783,12.184082181111357,16.44350726895937,13.393631227148243,12.20932430843718,16.44350726895937,16.454241582861222
2000-08-01,1438.099976,0.005068116498951675,8.045385523037686,16.25668907072043,13.36320831358046,12.249174232195525,16.256689070720434,16.41118437870912
2000-08-02,1438.699951,0.000417112780814339,0.6621460120208008,15.78692417770386,13.351714987850125,12.427746777387632,15.786924177703861,16.131814170854604
2000-08-03,1452.560059,0.009587663595892323,15.219944117327017,15.204640063518745,13.43705132753264,12.853326116811537,15.204640063518749,15.039778033385504
2000-08-04,1462.930054,0.007113753317342458,11.292733299569333,15.200083825314174,13.163198856480648,12.456401850653705,15.200083825314175,15.045540576793831
2000-08-07,1479.319946,0.011141175313906107,17.686067516140522,14.76107782837605,12.893911280311466,12.260259459460809,14.761077828376056,14.375287727345576
2000-08-08,1482.800049,0.0023497391105633597,3.7300951994596523,14.758829317296005,12.89621544607972,12.262501001552884,14.75882931729601,14.38700877358331
2000-08-09,1472.869995,-0.006719350410364617,10.666638094634749,14.895685612541513,12.921030373452247,12.237281383022994,14.895685612541515,14.386034955069565
2000-08-10,1460.25,-0.008605220991382749,13.660364831970865,14.838770753008697,12.88870942893092,12.173802738032125,14.838770753008705,14.26651367284894
2000-08-11,1471.839966,0.007905641708091177,12.549817148393485,15.131116826975777,13.183906320164466,12.496038300295721,15.131116826975779,14.423450202363549
2000-08-14,1491.560059,0.013309296031502297,21.127852454816374,15.517162941100358,13.407979536442754,12.66109594997928,15.517162941100363,14.702093799311486
2000-08-15,1484.430054,-0.004791695114260095,7.606580178465264,15.580360351337951,13.383727470872179,12.583463451628903,15.580360351337957,14.794970288279824
2000-08-16,1479.849976,-0.003090181493197873,4.905511042233485,15.15179107474972,13.423997747862213,12.851520550054445,15.151791074749726,14.181069575824376
2000-08-17,1496.069946,0.010900918736465025,17.304672023286543,15.382966539709702,13.519330265790572,12.888749495989812,15.382966539709708,14.51107002951028
2000-08-18,1491.719971,-0.002911836638040552,4.6223973616210206,15.088824776800452,13.309935742118476,12.720567687080168,15.088824776800458,14.027066582015369
2000-08-21,1499.47998,0.005188570831919359,8.236600848661283,14.71853449878433,13.17937608615734,12.677684070393209,14.718534498784333,13.652914125282322
2000-08-22,1498.130005,-0.0009007009571096477,1.4298184428899892,14.139131089610704,12.896744496558659,12.485029436415527,14.139131089610709,13.283377620949013
2000-08-23,1505.969971,0.005219522560221371,8.28573519410214,14.062390846035788,13.019127606856248,12.697831163082174,14.062390846035793,13.033305265418996
2000-08-24,1508.310059,0.0015526682636180448,2.464784456469494,12.78967918672149,12.710049971692172,12.673706514019814,12.789679186721495,11.944869992289895
2000-08-25,1506.449951,-0.0012340008689720463,1.9589156501625813,12.7663789159832,12.45161940493087,12.317078607470524,12.766378915983207,11.972481988730335
2000-08-28,1514.089966,0.005058718972546519,8.030467412353364,9.80895599397773,11.060840625592684,11.184657646665256,9.808955993977737,10.01870614100622
2000-08-29,1509.839966,-0.002810913542261059,4.462186913835846,9.859603832795854,10.788386363562193,10.918268053005525,9.85960383279586,9.56342789221684
2000-08-30,1502.589966,-0.004813399256729147,7.64103443650108,10.13322453034642,10.676843154676579,10.770610376528744,10.133224530346427,9.506282481038763
2000-08-31,1517.680054,0.009992625470700229,15.86280116404953,10.471435161100153,10.809425857096237,10.739393015475486,10.471435161100159,10.39132998514921
2000-09-01,1520.77002,0.0020339100462123147,3.228732102812204,10.153415302522466,10.174994102097912,10.047285425111422,10.153415302522474,10.390447687390644
2000-09-05,1507.079956,-0.009042824048619846,14.355038149417421,10.693439763919969,10.29400591849084,10.142990981146133,10.693439763919976,10.700693193165623
2000-09-06,1492.25,-0.009888926573745618,15.698184268505363,10.764814652355428,10.293181488566846,10.201838097173974,10.764814652355435,10.382001984975478
2000-09-07,1502.51001,0.006852001568028141,10.877215279216252,10.977679526589467,10.317104169131722,10.14103441482618,10.977679526589474,10.735903296785667
2000-09-08,1494.5,-0.005345346892794826,8.485475129824167,10.871600837548947,10.112990905478252,9.890808195791534,10.871600837548954,10.881359418960848
2000-09-11,1489.26001,-0.0035123437336722044,5.57567282296364,10.457974479574252,10.417182935864895,10.456882586041777,10.457974479574261,10.519988480355149
2000-09-12,1481.98999,-0.004893586543064011,7.7683278072717865,10.322313248249168,10.196817754837742,10.23894970893211,10.322313248249177,10.302054471131816
2000-09-13,1484.910034,0.0019684147893265324,3.124761605747762,9.213177295547439,9.860666311607938,10.174519888065811,9.213177295547451,9.374565164714943
2000-09-14,1480.869995,-0.0027244377259596736,4.324910811222982,9.110986897197995,10.054134687476802,10.468158647491045,9.110986897198005,9.211350360573594
2000-09-15,1465.810059,-0.010221718578236616,16.226475197821685,9.719113427788175,10.07851424776681,10.288929146723811,9.719113427788184,10.135255518609702
2000-09-18,1444.51001,-0.014637860316635318,23.23688287435094,9.982555065757353,10.384932795983003,10.494314914365194,9.982555065757364,10.589728812714055
2000-09-19,1459.900024,0.010597786029665067,16.823463769421014,10.83167077653546,10.554734204061313,10.499831495483908,10.831670776535471,11.218411323520625
2000-09-20,1451.339966,-0.005880712478947599,9.335341650701706,10.70939674621289,11.261658800337457,11.457377382371996,10.7093967462129,11.632895153532496
2000-09-21,1449.050049,-0.0015790410696204424,2.5066499881038715,10.706761576811896,11.407028575892449,11.65168811058695,10.706761576811905,11.73062341586962
2000-09-22,1448.719971,-0.00022781518143214386,0.36164538897270726,10.433273537855818,11.815280158010546,12.254188362338931,10.433273537855827,11.745403254092356
2000-09-25,1439.030029,-0.006711092281917302,10.653528722134894,10.486718301462314,12.135818116960435,12.602857127433687,10.486718301462325,11.841364017099426
2000-09-26,1427.209961,-0.008247833431885475,13.093029669512013,10.681669776595738,12.523407701441913,12.999958551321194,10.681669776595749,11.989698490734073
2000-09-27,1426.569946,-0.00044853845186885793,0.7120327182569475,10.35113729185871,12.56061305936126,13.094641330572976,10.351137291858722,11.690135702628499
2000-09-28,1458.290039,0.02199161939031985,34.910613500623334,13.458025338737878,13.523638362751203,13.573519752578395,13.458025338737887,14.057422527742316
2000-09-29,1436.51001,-0.015047975419206747,23.88792041654039,14.206894506090128,13.813901827339947,13.631508854587388,14.206894506090137,14.885133293834466
2000-10-02,1436.22998,-0.00019495673250045082,0.3094842183683619,13.532864363295241,13.65168567674489,13.574549657576718,13.532707021880707,14.269221037204098
2000-10-03,1426.459961,-0.006825787727313924,10.835602097153645,13.496376680960894,14.16422229684108,14.214933890150466,13.496191467955535,14.06072009923967
2000-10-04,1434.319946,0.0054950083776257146,8.723055371648487,13.621822028240677,14.39917295045473,14.620487161762544,13.621683142472483,13.687181868632864
2000-10-05,1436.280029,0.001365626225659649,2.1678644261779225,13.393666626566358,14.229832808935866,14.542507079825267,13.393560507322292,13.441741505172406
2000-10-06,1408.98999,-0.01918332932019551,30.452591219694646,14.27697699188833,15.654938649738181,15.988838756404661,14.276801194152611,15.03360615859886
2000-10-09,1402.030029,-0.004951921491385013,7.860931666872492,14.269691235537604,15.764623311211368,16.14336608128892,14.269516500774648,15.076589971780008
2000-10-10,1387.02002,-0.010763631811804626,17.086735786739172,14.518756873094112,15.857190980335886,16.120406448297388,14.518564254174853,15.4305816323652
2000-10-11,1364.589966,-0.016303582957150634,25.881135590358962,15.190440895074126,16.66973558779071,16.890683788141132,15.190225388598805,17.05084498440235
2000-10-12,1329.780029,-0.02584045547603664,41.02045137253807,16.799219415550326,18.059974775084697,17.92919160882718,16.798955336287587,18.759930531118457
2000-10-13,1374.170044,0.032836407686826864,52.126181212844145,21.368989402406985,19.30870716125573,18.34414418396117,21.368851374431856,21.760926208606417
2000-10-16,1374.619995,0.0003273811368892832,0.5197014432855823,21.266896861110652,19.20928136025895,18.33131089232323,21.2667789095819,21.360660421733495
2000-10-17,1349.969971,-0.01809497715009541,28.724885711129243,21.536083028260357,19.75364607618506,18.978795955237153,21.53595983947008,21.70991774687103
2000-10-18,1342.130005,-0.005824440573184649,9.246012769632648,20.951580106215907,21.159223884421532,21.060602862720483,20.951420709431083,21.830075282430588
2000-10-19,1388.76001,0.03415336194046305,54.21678127874616,24.74621385365583,21.9692357014563,20.964503555327234,24.74614653835931,24.61967860476989
2000-10-20,1396.930054,0.0058657404361439555,9.311574269575473,24.8998250898074,22.189519749357675,21.248910156212997,24.899770690420734,24.716859399797666
2000-10-23,1395.780029,-0.0008235907278780652,1.3074097488384189,24.896108106051766,22.02380719653808,21.007859917766584,24.89605269801968,24.7052673336919
